Provincia,Distrito,Posto,Localidade,Povoado,CodigoEscola,NomeEscola,TemAgua,FonteAgua,QualidadeAgua,TemEnergia ,TipoEnergia,TemLatrina,TotalLatrina,EstadoLatrina,TemUrino,TotalUrino,UrinoFuncional,EstadoUrino,TemCasaBanho,TotalCB,CBFunci,Longitude,Latitude
Zambézia,Namarroi,Regone,Nemone,Mutuela,103105,Escola Primária de Mucuiriro,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,36.66755556,-15.86633333
Zambézia,Namarroi,Regone,Mutatala,Muconha,103109,Escola Primaria de Munhenhere,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,36.82452778,-15.85172222
Zambézia,Namarroi,Namarroi Sede,Mudine,Niaga,101622,Escola Primária Completa de Herema Pequeno,Sim,Furo com bomba,Potável,Sim,Painel Solar,Sim,2,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,37.08086111,-16.15277778
Zambézia,Namarroi,Regone,Nemone,Namarua,103149,Escola Primária  de Napaco,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,3,Sim,Razoável,Não,0,Nenhuma,36.84411111,-15.95780556
Zambézia,Namarroi,Regone,Regone,Namarua,103345,Escola Primária  de Cuene,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Sim,3,Sim,Razoável,Não,0,Nenhuma,36.84325,-15.60830556
Zambézia,Namarroi,Regone,Nemone,Namarua,103152,Escola Primária Completa de Nhonho,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,5,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,36.90405556,-15.85916667
Zambézia,Namarroi,Regone,Nemone,Namarua,103350,Escola Primária de Nolocone,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,1,Sim,Razoável,Não,0,Nenhuma,36.62577778,-15.96139722
Zambézia,Namarroi,Regone,Mutatala,Muconha,103440,Escola Primaria de Mucuetepa,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,36.8985,-15.6645
Zambézia,Namarroi,Regone,Mutatala,Muconha,103441,Escola Primaria de Muheliua,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,36.86977778,-15.86930556
Zambézia,Namarroi,Regone,Regone,Maquiringa,103443,Escola Primaria de Emuarya,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Razoável,Não,0,Não,Nenhum,Não,0,Nenhuma,36.93127778,-15.72433333
Zambézia,Namarroi,Regone,Regone,Namarua,103444,Escola Primaria de Evothue,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,3,Sim,Razoável,Não,0,Nenhuma,36.74808333,-15.82611111
Zambézia,Namarroi,Regone,Regone,Namarua,103640,Escola Primária Completa de Liasse,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,3,Sim,Razoável,Não,0,Nenhuma,36.70519167,-15.70601389
Zambézia,Namarroi,Namarroi Sede,Mudine,Inlugo,103642,Escola Primária Completa de Marala,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,3,Sim,Razoável,Não,0,Nenhuma,37.08916667,-16.11005556
Zambézia,Namarroi,Regone,Regone,Namarua,103644,Escola Primária Completa de Mutucunuco,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,36.80091667,-15.70797222
Zambézia,Namarroi,Regone,Regone,Namarua,103645,Escola Primária Completa de Namombe,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,36.72058333,-15.74777778
Zambézia,Namarroi,Regone,Nemone,Namarua,103646,Escola Primária Completa de Mulosse,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,36.66755556,-15.8665
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Botao,101819,Escola Primária Completa de Botão,Sim,Cisterna, Potável,Não,sim,Sim,6,Bom,Não,0,Não,Nenhum,Sim,6,Sim,36.80733333,-17.61825
Zambézia,Nicoadala,Nicoadala,Munhonha,Mola,101820,Escola Primária Completa de Eduardo Mondlane (Licuar),Sim,Furo com bomba,Potável,Sim,Rede Pública,Não,0,Nenhum,Não,0,Não,Nenhum,Sim,2,Sim,36.70088889,-17.57122222
Zambézia,Nicoadala,Nicoadala,Munhonha,Centro dos Antigos Combatentes,101821,Escola Primária Completa Josina Machel - Lincuar,Sim,Furo com bomba,Potável,Sim,Rede Pública,Sim,6,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.69483333,-17.57858333
Zambézia,Nicoadala,Nicoadala,Munhonha,Munhonha,101823,Escola Primária Completa de Munhonha,Sim,Furo com bomba,Potável,Não,sim,Sim,5,Razoável,Não,0,Não,Nenhum,Sim,4,Sim,36.6435,-17.57713889
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Nerir,101824,Escola Primária Completa de Nerir,Sim,Furo com bomba,Potável,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Sim,4,Sim,36.82969444,-17.61397222
Zambézia,Nicoadala,Nicoadala,Munhonha,Julião,101825,Escola Primária  Completa 1º de Maio- Julião,Sim,Furo com bomba,Potável,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.69248056,-17.60221667
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Maria Rua,101826,Escola Primária Completa dos Heróis Moçambicanos,Sim,Furo com bomba,Potável,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,36.79752778,-17.55452778
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Mariano,101827,Escola Primária Completa 25 de Junho,Sim,Furo com bomba,Potável,Sim,Rede Pública,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.81988889,-17.60797222
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Bate Muziva,101828,Escola Primária de Bate Muziva,Sim,Furo com bomba,Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.71841667,-17.62833333
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Mola,101830,Escola Primária Completa Eduardo Mondlane (Sede),Sim,Furo com bomba,Potável,Sim,Rede Pública,Sim,2,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.81263889,-17.59961111
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Sividinho,101831,Escola Primária Completa de Sividinho,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.79419444,-17.62522222
Zambézia,Nicoadala,Nicoadala,Namacata,Munhombone,101832,Escola Primária Completa  de Munhombone,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.91125,-17.81344444
Zambézia,Nicoadala,Nicoadala,Nicoadala sede,Nantuto,101835,Escola Primária Completa do de Nantuto,Sim,Furo com bomba,Potável,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.81313889,-17.53847222
Zambézia,Nicoadala,Nicoadala,Namacata,Mutigriga,101836,Escola Primária Completa de Mutigriga,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.96491667,-17.70747222
Zambézia,Nicoadala,Nicoadala,Namacata,Mucocora 1°,101837,Escola Primária Completa  de Mucocora,Não,Nenhuma Fonte,Nenhuma,Sim,Painel Solar,Sim,2,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.89172222,-17.78638889
Zambézia,Nicoadala,Nicoadala,Namacata,Muirua,101838,Escola Primária Completa da Cerâmica,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,6,Razoável,Não,0,Não,Nenhum,Sim,6,Sim,36.89408333,-17.71644444
Zambézia,Nicoadala,Nicoadala,Namacata,Mucocora 2º,101839,Escola Primária Completa de Domela,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Bom,Não,0,Não,Nenhum,Sim,1,Sim,36.92144444,-17.75130556
Zambézia,Nicoadala,Nicoadala,Namacata,Matinada,101840,Escola Primária Completa do Chico,Sim,Furo com bomba,Potável,Sim,Rede Pública,Sim,4,Bom,Não,0,Não,Nenhum,Sim,4,Sim,36.91463889,-17.77555556
Zambézia,Nicoadala,Nicoadala,Namacata,Irregel,101841,Escola Primária Completa de Irregel,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Bom,Não,0,Não,Nenhum,Sim,6,Sim,36.92475,-17.79908333
Zambézia,Nicoadala,Nicoadala,Namacata,Munhombone,101842,Escola Primária Completa de Muanamambene,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.84725,-17.69766667
Zambézia,Nicoadala,Nicoadala,Namacata,Ilalane,101843,Escola Primária Completa de Ilalane,Não,Nenhuma Fonte,Nenhuma,Sim,Painel Solar,Sim,2,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.80941667,-17.78230556
Zambézia,Nicoadala,Maquival,Maquival sede,Ingozane,101844,Escola Primária Completa de Ingozane I,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Sim,2,Sim,37.01527778,-17.808
Zambézia,Nicoadala,Nicoadala,Namacata,Irrugo,101845,Escola Primária Completa de Irrugo,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.97135,-17.72356667
Zambézia,Nicoadala,Nicoadala,Namacata,Magegua,101846,Escola Primária Completa de Magegua,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.89072222,-17.79808333
Zambézia,Nicoadala,Nicoadala,Namacata,Mucelo ,101848,Escola Primária Completa de Mucelo Ponte,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Sim,2,Sim,36.86377778,-17.66708333
Zambézia,Nicoadala,Maquival,Namacata,Mixixine,101849,Escola Primária Completa de Mixixine,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Bom,Não,0,Não,Nenhum,Sim,2,Sim,36.94883333,-17.77866667
Zambézia,Nicoadala,Nicoadala,Munhonha,Manta,101850,Escola Primária Completa  de Manta,Sim,Furo com bomba,Potável,Sim,Painel Solar,Sim,6,Bom,Não,0,Não,Nenhum,Sim,6,Sim,36.48447222,-17.54891667
Zambézia,Nicoadala,Nicoadala,Munhonha,Munhacua,101851,Escola Primária Completa de Munhacua,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.68602778,-17.50869444
Zambézia,Nicoadala,Nicoadala,Munhonha,3 de Fevereiro,101852,Escola Primária Completa  3 de Fevereiro,Sim,Furo com bomba,Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Sim,2,Sim,36.68658333,-17.51988889
Zambézia,Nicoadala,Nicoadala,Nhafuba,Bilila,101854,Escola Primária Completa de Bilila,Sim,Furo com bomba,Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Sim,2,Sim,36.66330556,-17.54272222
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Magodone,101855,Escola Primária Completa de Muloguiua,Sim,Furo com bomba,Potável,Sim,Rede Pública,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.82125,-17.59419444
Zambézia,Nicoadala,Nicoadala,Munhonha,Muadia,101856,Escola Primária  de Muadiua,Sim,Furo com bomba,Potável,Não,sim,Sim,3,Razoável,Não,0,Não,Nenhum,Sim,4,Sim,36.75055556,-17.59105556
Zambézia,Nicoadala,Nicoadala,Namacata,Pembo,101857,Escola Primária do Pembo,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.93772222,-17.79266667
Zambézia,Nicoadala,Nicoadala,Munhonha,Nassorela,101869,Escola Primária Completa de Nassorela,Sim,Furo com bomba,Potável,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.68597222,-17.65777778
Zambézia,Nicoadala,Nicoadala,Munhonha,Amoro,101878,Escola Primária Completa de Amoro,Sim,Furo com bomba,Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Sim,2,Sim,36.61880556,-17.57880556
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Machindo,101914,Escola Primária Completa 4 de Outubro ,Sim,Poço,Não Potável,Sim,Rede Pública,Sim,10,Bom,Não,0,Não,Nenhum,Sim,10,Sim,36.70980556,-17.58805556
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Dugudiua,101916,Escola Primária Completa de Dugudiua,Sim,Furo com bomba,Potável,Não,sim,Sim,5,Bom,Não,0,Não,Nenhum,Sim,6,Sim,36.87130556,-17.51172222
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Murrua,101915,Escola Primária Completa de Murrua,Sim,Furo com bomba,Potável,Não,sim,Sim,12,Bom,Não,0,Não,Nenhum,Sim,12,Sim,36.86188889,-17.57497222
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Mutonga,101917,Escola Primária Completa de Mutonga,Sim,Poço,Não Potável,Não,sim,Sim,3,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.78166667,-17.55822222
Zambézia,Nicoadala,Nicoadala,Nicoadala sede,Wachita,101918,Escola Primária Completa de Wachita,Sim,Furo com bomba,Potável,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.74077778,-17.71744444
Zambézia,Nicoadala,Nicoadala,Munhonha,Mussangoma,101919,Escola Primária de Memeca,Sim,Furo com bomba,Potável,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.60138889,-17.51269444
Zambézia,Nicoadala,Nicoadala,Munhonha,Trepano,101921,Escola Primária Completa de Trepano,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.58761111,-17.66111111
Zambézia,Nicoadala,Nicoadala,Nicoadala sede,Mucaia,101923,Escola Primária Completa da Sala Anexa ao CFPP,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,2,Razoável,Não,0,Não,Nenhum,Sim,3,Sim,36.74891667,-17.59005556
Zambézia,Nicoadala,Nicoadala,Nhafuba,Nhafuba Lino,101924,Escola Primária de Marremissa,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.70802778,-17.43175
Zambézia,Nicoadala,Nicoadala,Nhafuba,Nhafuba Lino,101925,Escola Primária Completa de Nhafuba,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.63769444,-17.39680556
Zambézia,Nicoadala,Nicoadala,Namacata,Mirremene,102076,Escola Primária Completa de Mirremene,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,5,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.95766667,-17.70086111
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Supinho,102078,Escola Primária Completa de Lobo,Sim,Furo com bomba,Potável,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,5,Sim,36.78929444,-17.60049167
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Marinha,102079,Escola Primária  Completa de Marinha,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,36.73841667,-17.62969444
Zambézia,Nicoadala,Nicoadala,Nicoadala sede,Nambilane,102080,Escola Primária de Nambilane,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Sim,1,Sim,36.73502778,-17.55322222
Zambézia,Nicoadala,Nicoadala,Munhonha,Navevene,102081,Escola Primária  de Navevene,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.67611111,-17.63369444
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Momede,102082,Escola Primária Completa de Momede,Sim,Furo com bomba,Potável,Sim,Painel Solar,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.41105556,-17.53813889
Zambézia,Nicoadala,Nicoadala,Munhonha,Roque,102084,Escola Primária de Roque,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Sim,1,Sim,36.52075,-17.63561111
Zambézia,Nicoadala,Nicoadala,Munhonha,Namitangurine,102085,Escola Primária Completa de Namitangurine,Sim,Furo com bomba,Potável,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,36.56711111,-17.56761111
Zambézia,Nicoadala,Nicoadala,Munhonha,Doune,102086,Escola Primária de Doune,Sim,Furo com bomba,Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Sim,1,Sim,36.65486111,-17.60269444
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Mbawane,102087,Escola Primária  de Mbawane,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.87527778,-17.55122222
Zambézia,Nicoadala,Nicoadala,Nhafuba,Manta,102088,Escola Primária  de Mataca,Sim,Furo com bomba,Potável,Não,sim,Sim,5,Razoável,Não,0,Não,Nenhum,Sim,5,Sim,36.65472222,-17.49425
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Mudidi,102089,Escola Primária de Mudidi,Sim,Furo com bomba,Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Sim,1,Sim,36.62493056,-17.54135
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Nawagene,102090,Escola Primária de Nawangeni,Sim,Furo com bomba,Potável,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.68511111,-17.54883333
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Namita ,102092,Escola Primária Completa de Namita,Sim,Furo com bomba,Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.82138889,-17.62677778
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Mucelo Novo,102149,Escola Primária Completa Samora Machel,Sim,Furo com bomba,Potável,Sim,Rede Pública,Sim,2,Bom,Não,0,Não,Nenhum,Sim,2,Sim,36.77102222,-17.61183333
Zambézia,Nicoadala,Nicoadala,Nicoadala sede,Nantete,102158,Escola Primária de Nantete,Sim,Furo com bomba,Potável,Sim,Painel Solar,Sim,6,Bom,Não,0,Não,Nenhum,Sim,2,Sim,36.81122222,-17.50147222
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Muanage,102161,Escola Primária de Muanage,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Sim,1,Sim,36.65642778,-17.58156667
Zambézia,Nicoadala,Nicoadala,Nhafuba,Nhafuba Lino,102164,Escola Primária de Mucuta,Sim,Furo com bomba,Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.72688889,-17.48186111
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Nhafuba Aguas Quentes ,102170,Escola Primária de Águas Quentes,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.56283333,-17.36744444
Zambézia,Nicoadala,Nicoadala,Nhafuba,Nhafuba Lino,102183,Escola Primária de Mueda Muzugo,Sim,Furo com bomba,Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.648425,-17.50979444
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Mugelocalavo,102224,Escola Primária de Mugela-Calavo,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.54893333,-17.48453889
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Mariarua,102252,Escola Primária Completa de Zonas Verdes,Sim,Furo com bomba,Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.76491667,-17.52002778
Zambézia,Nicoadala,Nicoadala,Munhonha,Mpurrune,102417,Escola Primária Completa de Mpurrune,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.86136111,-17.82519444
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Murombua,102418,Escola Primária Completa de Murombua,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.90236111,-17.80280556
Zambézia,Nicoadala,Nicoadala,Nhafuba,Murrue,102419,Escola Primária de Murué,Sim,Furo com bomba,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Sim,2,Sim,36.67347222,-17.48702778
Zambézia,Nicoadala,Nicoadala,Munhonha,Mola,102421,Ecola Primária Completa de Mola,Sim,Furo com bomba,Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.79525,-17.58733333
Zambézia,Nicoadala,Nicoadala,Nicodala sede,Fitimela ,102565,Escola Primaria Completa de Fitimela,Sim,Furo com bomba,Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Sim,2,Sim,36.81527778,-17.57861111
Zambézia,Nicoadala,Nicoadala,Namacata,Sampanha,102910,Escola primaria Completa de Sampanha,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.92766667,-17.74711111
Zambézia,Nicoadala,Nicoadala,Munhonha,Muceliua,103117,Escola Primaria de Mucelíua,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.71394444,-17.628
Zambézia,Nicoadala,Nicoadala,Nicoadala sede,Oela,10-3118,Escola Primária Completa de Oela,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.84366667,-17.60677778
Zambézia,Nicoadala,Nicoadala,Munhonha,Mutxessane,10-3561,Escola Primaria de Mutxessane,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,36.67756944,-17.57197222
Zambézia,Pebane,Nabúri,Nabúri Sede,Marauanha,101661,Escola Primária Completa de Marauanha,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,38.91308333,-17.01602778
Zambézia,Pebane,Pebane,Magiga,Marroane,101663,Escola Primária Completa de Marroane,Sim,Furo com bomba,Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,38.0835,-17.14683333
Zambézia,Pebane,Pebane,Impaca,Namalugo,101664,Escola Primária Completa de Namalugo,Sim,Furo com bomba,Potável,Não,sim,Sim,2,Bom,Não,0,Não,Nenhum,Sim,2,Sim,38.07186111,-17.00761111
Zambézia,Pebane,Nabúri,Nabúri Sede,Mulabane,101665,Escola Primária Completa de Mulabane,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,38.9525,-16.71347222
Zambézia,Pebane,Nabúri,Nabúri Sede,Naburi - Sede,101666,Escola Primária Completa de Naburi - Sede,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Bom,Não,0,Não,Nenhum,Sim,4,Sim,38.88433333,-16.78883333
Zambézia,Pebane,Nabúri,Nabúri Sede,Mutogoli,101667,Escola Primária Completa de Mutogoli,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,38.91811111,-16.88122222
Zambézia,Pebane,Nabúri,Nabúri Sede,Hame,101668,Escola Primária Completa de Hame,Sim,Furo com bomba,Potável,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,38.85255556,-16.81658333
Zambézia,Pebane,Nabúri,Nabúri Sede,Musseia,101669,Escola Primária Completa  de Musseia,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,38.83011111,-16.73586111
Zambézia,Pebane,Nabúri,Nabúri Sede,Mugomane,101670,Escola Primária Completa de Mugomane,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,38.88008333,-16.91569444
Zambézia,Pebane,Nabúri,Nabúri Sede,Nevugane,101671,Escola Primária Completa de Nevugane,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Bom,Não,0,Não,Nenhum,Sim,2,Sim,38.91152778,-16.78613889
Zambézia,Pebane,Mulela,Mucocoro,Mutilanha,101672,Escola Primária Completa de Mutilanha,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,38.35313889,-16.96930556
Zambézia,Pebane,Mulela,Mulela Sede,Nicugo,101675,Escola Primária Completa  de Nicugo,Sim,Furo com bomba,Potável,Não,sim,Sim,2,Bom,Não,0,Não,Nenhum,Sim,2,Sim,38.54727778,-16.8625
Zambézia,Pebane,Mulela,Namanla,Mulimuene,101676,Escola Primária Completa de Mulimuene,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Bom,Não,0,Não,Nenhum,Sim,2,Sim,38.31997222,-17.05636111
Zambézia,Pebane,Mulela,Namanla,Muriria,101677,Escola Primária Completa de Muriria,Sim,Furo com bomba,Potável,Não,sim,Sim,2,Bom,Não,0,Não,Nenhum,Sim,2,Sim,38.46147222,-17.05519444
Zambézia,Pebane,Mulela,Mulela Sede,Quichanga,101678,Escola Primária Completa de Quichanga,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Bom,Não,0,Não,Nenhum,Sim,2,Sim,38.30530556,-16.92144444
Zambézia,Pebane,Mulela,Mulela Sede,Mualama,101679,Escola Primária Completa de Mulela,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Bom,Não,0,Não,Nenhum,Sim,4,Sim,38.29197222,-16.89347222
Zambézia,Pebane,Mulela,Mulela Sede,Macujucua,101680,Escola Primária Completa de Macujucua,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Bom,Não,0,Não,Nenhum,Sim,2,Sim,38.25869444,-16.85925
Zambézia,Pebane,Mulela,Namanla,Namanla,101681,Escola Primária Completa de Namanla,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Bom,Não,0,Não,Nenhum,Sim,3,Sim,38.51313889,-17.06416667
Zambézia,Pebane,Mulela,Mucocoro,Muligode I,101682,Escola Primária Completa de Muligode I,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Bom,Não,0,Não,Nenhum,Sim,2,Sim,38.48244444,-16.98997222
